Time_Step,Depth_m,Pump_Status,ROP_m_hr,SPP_psi,Flow_In_gpm,Flow_Out_pct,Pit_Volume_bbl,Total_Gas_pct,Gamma_Ray_API,Resistivity_ohm_m,Scenario_Label,BOP_Closed
109,1554.5,1,15.20824329258525,3096.5587437390063,505.15171862648924,98.1862457174168,500.00896304156083,1.0367705158716294,89.39280569086034,1.9649098848331579,0,0
110,1555.0,1,14.699533011857339,3010.05744468599,496.99215762379015,100.94263742111343,500.62299168446515,0.9950563029533744,82.59565574978818,2.0789375476424805,0,0
111,1555.5,1,14.788366993778576,3049.432037860595,501.28401643481874,98.14649258806043,500.1092739915466,0.6903597501066656,88.33599182592273,2.0035059116889937,0,0
112,1556.0,1,14.126091722048272,3028.766900110194,503.21557713680033,100.80824015923442,500.6121695596624,1.2483098244095934,85.19998393054328,1.964716274960445,0,0
113,1556.5,1,17.038272632530465,2967.991195279929,498.0410083424364,98.88763026263078,500.6040917593099,1.0419756968888858,85.72456431726131,2.0135250234833015,0,0
114,1557.0,1,12.534393547338055,3021.289161362256,497.02438177271193,101.67356440849063,498.7925301157869,1.2485814382023555,79.7852853363887,2.287653473551856,0,0
115,1557.5,1,14.851750923401113,2980.8955123281658,496.3778963820465,102.22449179818153,500.71532062740874,1.068960376695663,79.56003000001817,2.0907853436555475,0,0
116,1558.0,1,16.19277836550308,3014.2550892729378,498.8323420693395,99.70586089982352,501.6039367055535,0.7797930418318425,96.83767453539647,2.048344226320784,0,0
117,1558.5,1,14.641214875737461,3037.5334857629314,500.2436851198053,100.44502336275589,499.7295883799763,0.6716323944595898,80.44003366396576,2.2347044163280945,0,0
118,1559.0,1,14.818409864451294,2963.3320987811994,505.92934310851217,101.34838259320316,502.01010571827106,0.9294904047165576,88.21248189926955,1.9694271600628799,0,0
119,1559.5,1,13.349840742168713,3059.2644302210065,499.80479259207607,101.34902972009378,499.0335779329439,1.0093228394234386,92.7270181814314,2.225673117025142,0,0
120,1560.0,1,14.330061077808631,2980.4764525871033,504.79896129043817,100.01237540428448,499.6827459358895,0.9784064447314355,84.432378445021,1.6501468573848943,0,0
121,1560.5,1,16.436701615019064,2951.5325668724972,502.2254634471179,101.40454223406202,500.85433072889396,0.68214335758177,80.35245296471727,2.053981469143105,0,0
122,1561.0,1,10.96107563064268,3003.4534705318415,497.7249157097949,101.40529556078815,498.9162813771657,0.9105692721066357,92.3806087197958,2.0733916025358905,0,0
123,1561.5,1,14.683941901937718,2949.7607541657244,504.09866051741585,99.97877595509794,499.2867029073033,1.2620929755263803,83.77831611456641,1.8854288619213928,0,0
124,1562.0,1,13.831569743855612,2944.1141216265314,497.5649552139082,97.65109416851787,499.5458230704986,1.1451558909060595,79.40475850451215,1.8080225290604646,0,0
125,1562.5,1,14.859387004571069,2937.8583604782325,500.7876939462404,102.59500337124818,500.99286370545,1.131261966166922,84.94173475679105,2.1732808387016984,0,0
126,1563.0,1,18.54636246005215,3109.656487988666,501.0757196314072,99.23537534319814,502.30780720304756,1.0691067767154891,83.74764324613878,1.5633288947981174,0,0
127,1563.5,1,14.106741414825224,3039.160988567573,500.1522846581842,101.6403903311593,500.28599091296775,0.8121663903157132,80.44107575940298,1.4966763341236369,0,0
128,1564.0,1,17.978749157218328,3025.840649548085,498.2275593182001,98.18488879116248,500.7559252836186,0.8734604389385434,78.72738777770947,2.1096711431580184,0,0
129,1564.5,1,17.200617442745465,3027.105563776399,506.78971700252544,98.32380059068814,499.73191605616995,1.3301423625531708,79.38733118234111,1.8618210027040694,0,0
130,1565.0,1,15.059792635908284,3030.818936843933,503.46738611670673,99.72073990437305,500.10740862268256,0.9805508143791084,68.40110672099281,1.958339829303843,0,0
131,1565.5,1,15.174211621833253,3059.524177986966,504.6878320799128,99.19934176662402,499.2473727543419,0.9571173854362925,84.70226981846778,2.075128326197156,0,0
132,1566.0,1,15.362469884383225,3014.847209383243,494.7089593141493,102.16655185223289,500.09592815444904,1.3367583069554172,85.35054178825426,2.2904620997587384,0,0
133,1566.5,1,13.349656405625547,3008.70741911183,503.23168098482614,98.79075026453799,500.49703165393896,1.0969954718843709,84.77130066292011,2.129731911278641,0,0
134,1567.0,1,16.253677533804083,2939.7312198951354,498.86645043447993,99.5644508678234,500.27907426513303,0.9253062310841149,73.74526812671792,1.9018463016371547,0,0
135,1567.5,1,13.77460430580322,2963.629575971864,503.6325649141326,98.22616779112191,498.0132788020703,1.1096322630450883,89.5495701288319,1.9010161046751075,0,0
136,1568.0,1,15.071484671034138,3020.0723601617133,512.1971727905941,101.81972892895435,499.58578321142727,0.9574660720548447,92.27471019111273,1.8484483213582434,0,0
137,1568.5,1,10.608074777013739,2933.1538041123745,500.5654888374079,100.59394952846034,499.9371833085218,0.6467735694006189,84.46481799062953,2.108325631223994,0,0
138,1569.0,1,13.273434621343226,3041.6687412196093,500.3955514503264,102.30192586625354,500.5798479483762,0.8304613024978483,82.0614184930361,1.9742120920101065,0,0
139,1569.5,1,16.070198726078836,2998.2521268521555,491.9351403933853,99.95436581557999,499.10745343098944,1.2899046959679312,87.32392010700816,2.093329068397857,0,0
140,1570.0,1,12.753073409577384,2982.738895156635,506.4795996699347,98.3999077191399,498.2368619002038,1.2771700959003114,82.37149761372547,2.359427739196536,0,0
141,1570.5,1,15.667930185442705,3081.6867139845076,493.44185292399993,100.63264751190374,499.9754641714954,0.9496892656458553,87.88696950835727,2.1037439128047355,0,0
142,1571.0,1,13.985539089571965,2955.7120754682455,493.17430432406485,99.46582603585149,499.685078752311,1.0705419966501186,83.37473923014855,2.045575303872226,0,0
143,1571.5,1,16.980300342256257,3003.183360061022,503.1970042676479,101.17415607513806,501.36593284522115,0.6650957769841194,89.14464414218335,2.2843958948638576,0,0
144,1572.0,1,17.51588793774433,2980.856417268451,493.8709129182309,95.60144542402469,498.0803639140392,1.1605149072334062,85.7247376463468,1.9069748324868365,0,0
145,1572.5,1,15.355249837429138,3084.7058520030514,504.08462396573395,98.15638382679973,501.25075038711987,0.9285343722258116,89.71217339988365,1.9159785298987742,0,0
146,1573.0,1,14.970265167085552,2962.118220258004,495.30657675388153,99.5018854009998,498.2677574831038,0.7083561528138316,87.14549682333109,1.8855807509990732,0,0
147,1573.5,1,15.080872228654199,2998.850943225524,498.83501366204484,98.62193858382368,500.81751940855366,0.7865854425199622,84.87741275231595,2.254706538705724,0,0
148,1574.0,1,14.957110460712112,2972.1901365465833,506.7829310152337,101.42836064777762,498.3725580019101,1.0081228646590805,72.63685714987737,2.1185161458014306,0,0
149,1574.5,1,17.38331316599283,3026.300626172053,500.7441813619505,96.56732493493087,498.63089685804397,1.1635763392319447,75.02600310677859,1.8266584699308823,0,0
150,1575.0,1,20.009729370604894,3041.5488334794245,495.1747845509604,100.2282270218909,499.6960322046416,1.0566570465863967,80.61384953568272,1.7760054143837096,0,0
151,1575.5,1,12.333077746450101,2927.9708002039656,503.95069708240726,100.41206799192824,501.38147302831385,0.975103044419334,81.55975359206059,2.0590785500356406,0,0
152,1576.0,1,12.943454692625112,2979.6105976101944,495.01039902416045,101.24772604488832,499.81548986827306,1.1074892967350447,73.40326373316975,2.194290303420512,0,0
153,1576.5,1,17.726339328173253,3012.111019533525,505.57527027728656,98.82163328448891,498.9935743708496,1.0868736343976222,81.39432545314067,2.0527980035340607,0,0
154,1577.0,1,12.715450813014508,3026.3399623784217,506.5171604509571,102.37155315462384,499.99329871976204,0.9171982468916681,82.23415333146377,2.3507589634602084,0,0
155,1577.5,1,12.255949070175017,2982.7225818219563,500.16098114662424,100.34981562237711,500.8186178899494,1.1073910376892586,86.07435134245671,1.9809804869717766,0,0
156,1578.0,1,19.23074287103299,3001.0513316129513,496.399909592668,101.26936759226697,500.19890280065664,0.9189836941726203,77.47949629854803,1.962545839690864,0,0
157,1578.5,1,14.451450228989883,3041.198106729723,500.22792746454115,99.54041976288251,499.11177994506846,0.9341775209425929,97.12156474838511,1.9735807589862038,0,0
158,1579.0,1,14.499709153317548,3047.913553025205,494.18394790209527,103.18327417014676,499.328253571662,0.6733325250568738,84.33447487437486,1.882529329349399,0,0
159,1579.5,1,13.982339200135554,2888.3498634567823,504.84377164179716,98.80278804833225,500.17770721023027,0.9629810445598916,81.56204281267745,1.812707240276704,0,0
160,1580.0,1,16.162681458816834,2993.995313278881,495.5513594300162,98.17857052353827,498.86178628363575,1.5179417487471503,94.70175701225628,2.224203694735943,0,0
161,1580.5,1,12.733799838777895,2976.057720244758,498.3859733126685,96.42135656280675,498.1574588798107,1.0857248244378852,91.06825017923775,1.8877205553353948,0,0
162,1581.0,1,18.548778449174634,3010.139405999651,503.8286804056036,100.90887447873891,498.1070081255887,0.4160051775882133,83.75946912798577,2.15981842520368,0,0
163,1581.5,1,16.506092648005282,3032.093773361311,496.0937832548333,100.93092794642398,500.577948339492,1.3971336006412736,87.57347125639127,1.7887412323171707,0,0
164,1582.0,1,14.896399536464198,2961.2881392204035,506.23503634338937,98.83885482868656,499.1238942397919,1.2161371215624763,87.55455139910116,1.7471226648715643,0,0
165,1582.5,1,13.896588801077826,2985.417046183043,497.22764375444325,100.28846689213036,501.2796333980432,1.0134978201924756,79.42002890358584,2.0237011209861886,0,0
166,1583.0,1,15.216513880119345,3006.4596759394717,499.745748577384,101.74775013535788,500.50416016734636,1.024483790308706,90.26648737648328,2.511338014196248,0,0
167,1583.5,1,17.087939302848792,3028.5448427857314,494.97252248493845,98.77437295028476,500.05722169599227,1.10164158435665,85.4237230334932,2.0461606615970873,0,0
168,1584.0,1,20.234885257272417,2963.470220463596,505.02422921317986,98.72293702355503,501.6789299522343,0.9518323961245881,90.23326667086931,1.9267306195967622,0,0
169,1584.5,1,18.017536748717987,2998.0709753462484,503.5702173363449,95.03626573218784,500.10560933047435,1.1298334167368747,84.38795445199985,2.0237667415906286,0,0
170,1585.0,1,17.025804974145334,2941.095893446833,498.4132773543168,98.05365974257799,501.9826150804144,1.1898572952513438,82.21213842678189,2.1844202042072833,0,0
171,1585.5,1,15.086091481094781,2999.7180034865864,499.2854475305047,100.57365847468745,500.08910970900195,1.0884545395310803,84.78430493794845,2.11020916155147,0,0
172,1586.0,1,17.465009221277242,3003.684332768816,506.09094162756054,101.31463114729102,500.2216016318134,0.8947585780963956,89.31486647842883,2.061861878270301,0,0
173,1586.5,1,14.307178318123604,2939.2249565812103,502.0989408307382,100.62049268137375,500.0154847500571,1.0500600651211838,82.38793173698905,1.925513009855321,0,0
