Time_Step,Depth_m,Pump_Status,ROP_m_hr,SPP_psi,Flow_In_gpm,Flow_Out_pct,Pit_Volume_bbl,Total_Gas_pct,Gamma_Ray_API,Resistivity_ohm_m,Scenario_Label,BOP_Closed
11,1505.5,1,15.519191932506661,2988.4660718131213,491.67722020944035,99.39380681709612,499.72680744398986,1.074504095566885,82.4906303209634,2.0844815665598744,0,0
12,1506.0,1,12.053371517819516,3009.970419995942,505.83292095908354,99.404375979113,500.53398748349815,1.0928813976886838,93.3501103012825,1.9488230584625088,0,0
13,1506.5,1,16.603853192152506,3012.564487756525,503.27384367015355,103.72439356233369,499.8534534976447,1.129578172989305,84.63249900629528,2.280648579538242,0,0
14,1507.0,1,11.498495226656962,2984.0169888874425,503.4292836419951,99.66231232556261,501.1534770797133,1.045774994828133,85.92038714308323,1.7462129731319034,0,0
15,1507.5,1,14.009896137151227,3053.022116449967,498.32219177042145,97.75036013441385,500.01429345455347,0.8996500710453688,86.69164663411665,1.9065914601735168,0,0
16,1508.0,1,12.98279838135377,2973.7158529903877,506.00148490920157,100.4284860023267,500.0854871965989,0.9162285041200737,91.87112745058423,1.5201876753018415,0,0
17,1508.5,1,15.050488371748804,3014.201397851438,494.37918148529553,99.96154644858791,500.58088895686257,1.3769263406888832,75.4277797561374,1.9590422371135754,0,0
18,1509.0,1,14.756986290637373,3021.348758640329,502.52671945056585,100.34005503573647,502.2923090930333,0.9822871790883666,76.34308186949568,2.027934013681081,0,0
19,1509.5,1,11.906253636159972,2994.0204848594235,497.59085346182974,98.46088052692922,499.5499954754233,0.9327994976802921,83.67600654625016,1.8657506675641116,0,0
20,1510.0,1,13.78611205292071,2983.5200734563505,501.6247861734519,102.5701686694382,501.27009959647313,0.854841443853447,90.73866756593053,1.7033250669094442,0,0
21,1510.5,1,12.212374655288096,2909.7693643509256,501.37825543986844,101.35789267872585,499.7697014648764,0.9005755423304108,79.452864295685,1.8895805464757245,0,0
22,1511.0,1,13.744609010877095,2893.94814589743,500.9475625865093,100.20695609377866,498.47679874447846,1.4344071026638385,89.08023972449291,1.7227181008384957,0,0
23,1511.5,1,15.665264308711965,2984.625898898737,496.5579348770902,98.49283209989818,499.93684347770323,1.1562794335365385,89.08365922509277,2.111122031851982,0,0
24,1512.0,1,11.917266316306844,2956.122607516003,497.86480413930377,99.08599500698332,498.49698592246386,1.0481987261408015,87.80894040696238,2.0068627480265313,0,0
25,1512.5,1,18.340599640743193,2949.591554080413,498.195310797544,101.14535419772697,500.213193361177,1.047191539808903,84.46886012572214,2.0850179211999498,0,0
26,1513.0,1,14.000908269377366,2997.1064987750237,491.54603098919563,101.11164251139826,499.3564084596495,0.6641169391244013,80.61842711617187,2.3459262671509036,0,0
27,1513.5,1,16.346257929132122,3045.3708978410477,495.3771171212762,98.40492118836859,501.87355880532994,0.9059728049686809,88.03192311826193,2.067667077246984,0,0
28,1514.0,1,19.49617914636375,2988.9076988985316,504.21124017988535,99.78515765134185,498.8556106328881,0.892494719924694,78.71007166335582,1.9071328993179206,0,0
29,1514.5,1,11.691474497901515,2915.2117630994894,498.3051130496613,98.31420210506069,500.31695807232063,1.1986827784925285,86.5310736550345,2.1113625682147603,0,0
30,1515.0,1,14.051205967653452,2965.8229201576637,502.61922533095617,99.70978505767273,501.05823926934494,0.9489781813593233,81.8553027782592,2.0093318531454507,0,0
31,1515.5,1,14.396169518198686,3090.878331197428,502.59582343470834,103.78193607332805,502.0816729242766,0.9222586217095442,84.21979062664033,2.355951521919485,0,0
32,1516.0,1,13.13794724582499,2949.5544714696175,505.40546786623156,100.55668894543236,499.80561323390884,1.0917746454332462,83.33378423592104,2.069771170318409,0,0
33,1516.5,1,17.22197211938675,2998.356411111472,500.01716322340616,98.6130490403426,498.82468185330345,1.0229835560977032,81.29479440515742,1.7297502618475185,0,0
34,1517.0,1,14.620634083107724,2961.3612242646377,504.54987206679493,102.84049129206109,500.2568277932272,0.9575659565090165,83.66633416504541,2.054353543553489,0,0
35,1517.5,1,17.55681918198685,2997.5132274426724,501.7954070863107,99.23217600007246,500.65094155872276,1.3446637392617355,85.32494371677744,2.0846307185573045,0,0
36,1518.0,1,13.891845762087195,3102.5224053714833,492.1723329003329,98.1429393985886,500.81741778218264,1.3544841425988123,82.3385214016514,2.2926361332234895,0,0
37,1518.5,1,15.708605479985273,3033.0236828885245,495.57896828278894,99.6513866569067,499.6619874734183,0.7565802305285965,91.13259985148113,1.6462164598382234,0,0
38,1519.0,1,14.119447655332088,2977.7105279555617,491.0641224221795,96.65218669507969,498.8083078637592,1.0778239570957608,94.80777856582604,2.0477556373567203,0,0
39,1519.5,1,14.151102345423897,2997.9336856071895,495.61269182068787,102.7188339678841,499.29555056992456,1.1217468255962382,79.38966906881276,1.85384175279358,0,0
40,1520.0,1,15.456163249702897,3069.3734952404293,503.22458599502227,101.8506806615101,499.46835771983393,1.1202088566087864,80.89010513585036,1.9596618207352097,0,0
41,1520.5,1,16.158088333914705,2978.774217453964,498.2879892297023,98.89510620833259,497.838987800589,0.7188927382250749,81.08508784079089,1.9100535799901184,0,0
42,1521.0,1,13.291623293598699,3013.7820428485693,497.2048309321725,100.44285291799439,501.1697183936707,1.0723615794388606,78.52943292019478,1.8338648193573333,0,0
43,1521.5,1,13.31731933289506,3051.064375046264,508.1453350254224,97.00347024789735,499.6738716730931,0.9121025300021595,88.6691948197444,1.820520787516862,0,0
44,1522.0,1,13.688591775605408,3021.7287181931947,498.9175804373147,101.92428541679624,498.75668511395804,1.024067143375792,87.75519867226893,2.0041881970342934,0,0
45,1522.5,1,14.706234596900158,2976.898946549834,490.2448252611105,99.14163429597673,499.27878738603204,1.1721322095885949,78.51725603954836,2.372017027944425,0,0
46,1523.0,1,12.176048998098306,3020.3686018762146,496.60518529744706,101.30802833563497,500.4190928112879,1.052262859761449,86.57327040904055,2.3180474636348167,0,0
47,1523.5,1,14.4588863508896,2998.0645178849054,498.2222239111005,99.42238670337042,500.0001104315841,0.679851442278173,84.78678107620343,2.1587039984412137,0,0
48,1524.0,1,17.258606608993496,3012.209984846989,507.1145267613397,99.36343336946263,500.69192757699034,1.009817174956587,78.25452765406686,1.905978538870161,0,0
49,1524.5,1,12.319483856847633,3033.619770457321,491.71137322978035,99.69318376457322,498.55011700014535,0.8149394102316553,91.84423351548159,1.7205315491753201,0,0
50,1525.0,1,14.501407943483443,2997.4037594707193,499.0047933625906,99.53929609848517,500.1433951483052,0.8953395381454733,83.80936572840518,2.039919799902427,0,0
51,1525.5,1,18.526984425090916,2968.830124813283,499.53968052856334,101.2286667410418,501.04836587096867,0.786028565338068,88.90403249157077,2.175560971011009,0,0
52,1526.0,1,13.816081146321643,3039.4531429359977,495.36394164803886,98.94736673647503,499.50799959809643,1.0147078408554961,83.27095525214403,2.0480772432752627,0,0
53,1526.5,1,13.18437663756526,3022.452269231446,499.5925824333625,100.6197102256661,499.54344352003125,1.0254265994345173,85.32511136859361,2.2003054015823986,0,0
54,1527.0,1,15.543599234773808,3027.6395852556816,499.13500350981235,100.39440043007876,500.18899063372635,1.0181657592874906,82.55124903067114,2.1174296511142847,0,0
55,1527.5,1,14.990876658858895,2999.6256356771087,500.9942420262589,100.20646536215425,501.522797881733,0.9034794637158005,89.90316086409034,1.7913148558798104,0,0
56,1528.0,1,16.70821387255755,3074.8905235324983,492.5882613761164,98.60648569269915,498.47761620686526,0.5757708983797369,85.8333931882366,2.0294904217275063,0,0
57,1528.5,1,11.819990232145544,3055.2069491666184,504.12558680946177,98.72956795739691,499.8443406889145,0.9668893494083619,79.66295556996285,2.031466613055636,0,0
58,1529.0,1,15.112097973822152,2988.156708511808,490.1982616650555,101.60845919432721,498.51546786359927,0.8288796950266594,86.43067023403414,1.8897864476700432,0,0
59,1529.5,1,15.211725133032015,2983.6040198147753,513.2073258005537,97.57931403429058,499.83254507842906,1.1758036225560962,85.92358209705135,2.0593613040015812,0,0
60,1530.0,1,14.818324844707172,3045.069160215983,496.23685223939816,102.44312796333863,499.34422944055973,0.9678031852106082,87.27017652040794,2.046343524424063,0,0
61,1530.5,1,13.57224788794748,2982.1951992680742,503.0105134887152,103.2542847733564,500.98270427499625,0.8003208675584104,75.85223943522804,1.7979229831217967,0,0
62,1531.0,1,15.407430787803678,3041.0753513374516,499.5840807902303,99.76134072220022,499.66511690238303,0.7483871267646957,80.7908689875244,2.119221666141922,0,0
63,1531.5,1,17.406063674844056,2967.862129063507,486.1893699588922,97.10440220649055,499.586759206986,0.9638338148782073,81.44945302251281,2.017919418794341,0,0
64,1532.0,1,15.168626137046786,2989.603160358121,487.16714642524147,102.26946484989251,500.1851439789687,1.0226234575583084,77.46873261249678,2.1737621120078483,0,0
65,1532.5,1,15.327867846684187,2990.576884946057,501.2630347435452,98.84885806332821,499.37045254024815,0.5057895244758905,91.29247678722356,2.1883819029965585,0,0
66,1533.0,1,15.747503099946384,2944.806982833651,505.3352728153389,100.10815500446868,500.99429218592076,0.5769475219109464,94.97172060300647,2.3977417344770355,0,0
67,1533.5,1,14.546186299439595,3000.4672900644323,493.24057291556704,101.78830838519474,498.7874438171231,1.1216365000328026,84.79281945067348,2.040450710783695,0,0
68,1534.0,1,13.65745119082492,3053.2566492360575,501.2231134461631,97.69675139871039,499.77648541156105,1.0102536877984394,84.24178565335711,1.9780189057133233,0,0
69,1534.5,1,15.628219758850033,3140.1382408656123,502.6819874111903,101.72450468946475,499.7143531120754,0.7142556305277772,78.84108677078768,2.135841878782449,0,0
70,1535.0,1,17.968836226188685,2979.897085191335,495.01895743011625,100.90999599671846,499.06408579045103,0.9440352241895882,75.93327231526577,1.972366595653314,0,0
71,1535.5,1,16.304328315987654,2999.007696169397,494.70767610352584,100.68960768376229,499.34118832029947,1.0785611518673288,89.88668876847916,1.9864781347778993,0,0
72,1536.0,1,14.534853264833856,3043.115424024257,495.73883216860844,98.83087554280002,500.3747818697165,1.1314563757331801,87.32908814309658,2.140625460884066,0,0
73,1536.5,1,17.369492373119392,2967.2178633080443,494.253706100294,101.04791282687388,499.26838482047697,0.940369600856901,78.78072339765264,1.8713983374499767,0,0
74,1537.0,1,16.841894624038478,3085.450582526718,506.10431418742195,100.0721670977558,498.03096065873245,0.8847537260383871,91.72281468619043,1.8533283827752147,0,0
75,1537.5,1,17.433001577353146,2969.5504646913337,503.07427602587984,98.51281416080039,500.27099768080706,0.8478864166609748,88.59533704695231,1.7237521209357916,0,0
76,1538.0,1,11.233474389585638,3010.1160815493718,503.96014731924896,100.3139959134978,499.4370621561249,0.8757443224754848,95.56116366600965,1.8577687293452938,0,0
77,1538.5,1,15.442583954673085,3092.7525016308937,494.94541066549294,100.76354642056015,497.92014335726816,0.9903306727716996,88.12898970563113,1.965387515379989,0,0
78,1539.0,1,18.633190509190026,2957.0943240089196,500.2888957093948,102.21713871340775,501.5858518933371,0.6204152921736135,83.11991082675402,1.9164881441002157,0,0
79,1539.5,1,18.485767950153274,2997.5652751171806,500.8728067250146,100.59321998276211,500.92522587077883,1.0006827125345046,85.95539338060044,2.149526150796452,0,0
80,1540.0,1,14.879044425141878,3002.8540926571645,501.255506181829,99.07807667948963,501.3518802563641,0.8910794387450268,84.97276320238527,2.2309762063590033,0,0
81,1540.5,1,13.820904303780996,3009.073753341267,504.720899833864,99.43331131213026,497.9889920201316,1.1354501611623413,92.01610467029953,1.9767970823816463,0,0
82,1541.0,1,13.355940814693593,2982.073599846771,504.3465509938066,98.68927282683073,500.41216445401614,0.6683983466370467,79.59670188551034,1.5357361799505123,0,0
83,1541.5,1,14.895563685796944,2961.6552679974316,498.3911868839849,99.66471678200998,498.7053381633929,0.7947496383599465,84.51205785059365,1.7919501559156967,0,0
84,1542.0,1,14.829525062816742,2896.030300587081,499.20879028599404,101.66224157383313,499.2417856039721,0.6641799829474946,83.32087829538195,1.937563803287776,0,0
85,1542.5,1,15.862105656765094,2984.4549138659418,500.8621188083915,98.65779896928231,499.5083701964104,1.147759863576953,87.52082578224595,1.8820588947472174,0,0
86,1543.0,1,14.606640881053654,2996.9159780865543,506.06018631223264,102.13937077390895,497.47724987188224,1.0215109363161814,87.53210432498464,2.064741496611012,0,0
87,1543.5,1,13.678817175327415,3005.5157339898133,503.02722601133263,98.29626350712664,500.51684425132,1.121196972710118,68.76558370646711,2.00404211293052,0,0
88,1544.0,1,14.507006710965886,3031.3571990844866,503.6263365113873,99.0422529161442,499.03722399161586,0.6517075407199813,88.59245077085939,1.9698961934111385,0,0
89,1544.5,1,14.58091439248318,3012.8736974355884,497.52017331092475,100.61011963170392,500.07996896634097,0.9339994652342795,86.78107596354378,1.8945833899406603,0,0
90,1545.0,1,13.987577980734969,2940.3050046190024,490.45861110497054,97.8961608240811,499.79177480186445,1.266138110131716,89.44143314633547,2.3746213604330886,0,0
91,1545.5,1,12.12275760850918,2898.124998420217,494.5002031395067,100.12211621884664,501.36992854959624,1.2472111885107986,89.98084485046307,1.9331192861204918,0,0
92,1546.0,1,14.59197800816673,2982.574377871889,496.96046492838457,98.50583036009039,498.81996408273307,1.0802399986869347,84.5246687120678,2.047913624751795,0,0
93,1546.5,1,13.865131225566797,2986.96274836474,504.48441146403036,99.86157752803412,498.6185188291177,0.6910076735463708,82.57838433214187,2.31148094574647,0,0
94,1547.0,1,14.302442128061031,3022.163046728335,503.35727032757666,100.73049219776588,499.59815195434044,1.0420693738486624,95.14845548410894,2.0302811007057273,0,0
95,1547.5,1,12.939623534334165,3059.8512447528683,497.00949291555094,100.35571386142638,500.306232097535,1.1564343714003655,84.24411929272635,2.1402214688123404,0,0
96,1548.0,1,16.17169251365233,2985.9492500969873,507.3687774933263,99.63322353633572,501.50709021825156,0.9634555415376664,86.37002377282863,2.090266962061454,0,0
97,1548.5,1,15.743659481093802,2976.076917817046,500.0558010427421,101.16173971456972,499.4080669124378,1.2949316545813416,88.11215359640559,2.1682338958823246,0,0
98,1549.0,1,10.185709064558438,2979.5298262462984,490.1427190880943,98.48891133595353,499.87552720116355,0.7303945508724148,84.94101030549959,1.6344865161901714,0,0
99,1549.5,1,16.92796630348617,3050.5418602420377,491.95139743112713,99.93977069628133,499.46135856598585,0.9992042326237945,80.41870882531202,1.923280249530185,0,0
100,1550.0,1,15.193008188275357,2985.747553819705,511.21596524321154,99.32360588677712,500.969590291327,1.190597803559672,93.90758484204225,2.0559349904776623,0,0
101,1550.5,1,15.857532053715738,2984.3587182204556,499.78573130381653,99.56802500151349,499.9334017118954,1.0792053465075273,76.12710213473143,2.0392113319637524,0,0
102,1551.0,1,16.19466729696927,2960.474727056147,494.5339754677685,97.81708434398277,500.87116309301,1.2086856068992202,85.47194517902165,1.6267630951472847,0,0
103,1551.5,1,16.460172743381875,2898.031875702195,496.9442618590593,101.36028613480386,502.5081623628761,1.3735867553756633,84.9463670662236,1.7699523573963156,0,0
104,1552.0,1,12.617078367699776,2995.6378022303215,506.59019737201675,99.20443564850262,499.44636616622074,0.8622676006849045,88.78874525357062,2.2403285040073913,0,0
105,1552.5,1,18.02915502264417,3058.3871399541817,500.43303967644744,101.8247273557576,500.89792796548915,1.027065240818955,83.19487541962141,2.110733761306794,0,0
106,1553.0,1,13.604711326916469,3001.3543965420868,502.36412377254965,100.98475285637623,499.19963791576004,1.4039564971591303,74.13570595806867,1.5348472020135013,0,0
107,1553.5,1,14.34752126044336,2963.858780335795,503.92734582590333,101.86935782134367,498.9894322115648,1.0532973068280158,86.6889999814439,1.8823156936573398,0,0
108,1554.0,1,16.56632967224437,2998.3345558927945,509.1719719573818,101.28050183549324,500.97084479282535,0.893092598514981,76.71699382745203,1.883162243639554,0,0
109,1554.5,1,11.625750528636077,2976.2880614206238,497.9497311472865,100.46121102933873,501.82238697024263,0.6881253184575737,89.08267054299505,1.9428115620235138,0,0
110,1555.0,1,17.83282162098318,2895.0145779152126,496.50860046439493,97.76702131813056,499.6278499180456,0.9341626013925767,91.14703777834198,2.1849890060656363,0,0
111,1555.5,1,13.741690576977266,2913.394459672936,494.2007702896352,100.90396890055285,499.46760966943606,0.9065423215355878,87.49028374699462,2.0611063481349032,0,0
112,1556.0,1,13.967607262992967,2990.847584449397,502.96063301161706,99.29294025460969,501.3349256632859,1.2414614422373773,82.18156813225033,2.1082446086575684,0,0
113,1556.5,1,19.89318653664403,3054.529439753739,497.85245340873973,100.7757484133123,499.308325120246,0.8145138476430183,84.46080444720444,1.8946642370346167,0,0
114,1557.0,1,11.835598705561189,3042.6601383511934,496.89441630294704,100.43523908295036,499.02679588879755,0.6216007855819927,89.86987315312284,1.9875797609023234,0,0
115,1557.5,1,11.388728230234724,3016.681423065432,498.7475653304228,99.32920577987815,502.6773600750372,0.8949910096066351,83.34305026884337,2.2870338163614496,0,0
116,1558.0,1,15.755998600317184,2942.05884959852,499.29505411833543,103.23218170855918,499.222688436943,1.2322221566511582,85.91115468796451,1.8452911439675366,0,0
117,1558.5,1,12.952827639363939,2940.334033249041,494.54435407631905,99.76574569154889,499.0132099553804,1.0452273560536247,83.71528840639641,2.2828329663267724,0,0
118,1559.0,1,13.084047041354218,3051.451176307487,499.94838274107235,100.97902946576423,500.9293528523359,1.1277271272544989,85.50866913730974,1.8020141597634105,0,0
119,1559.5,1,14.597858698694193,2974.0468643435324,506.56696641104406,99.82051941066597,499.8319558122522,0.9262952345708271,91.24808722570077,1.9129187601059934,0,0
120,1560.0,1,15.607846094966053,2976.817748232702,496.32678096835605,102.67129289009993,500.4430648907387,0.9769402635664564,89.2245458684908,1.9445107756777622,0,0
121,1560.5,1,14.522865599035859,3020.5316622749697,502.72687565861173,98.8831368941931,500.1802253122828,1.139260906543676,86.31320461066642,2.237143487293201,0,0
122,1561.0,1,16.119357249968992,2974.544051406474,490.8008167789513,98.71175498353401,499.7610090452653,0.9991739625508533,84.72428783809669,1.7560578781675908,0,0
123,1561.5,1,12.24224981885258,2994.5976835304527,494.94487026088973,97.85447058650942,497.4070062126962,1.2478032008519004,92.2280886009631,1.9561802414845142,0,0
124,1562.0,1,17.73962236066418,2898.4557498890163,484.92920085461463,100.3668492861179,501.0210289083705,0.8955551017944159,86.02960705192669,1.9403255837797906,0,0
125,1562.5,1,11.375115997850717,3072.7374369312165,501.9223468296281,100.70749871005117,500.3479877910566,0.9510109602761023,74.44272296418598,1.8506484524931412,0,0
126,1563.0,1,15.263354405137502,2946.4828627006386,502.4994575799303,98.53465818164929,502.3184451707884,0.873239641125851,75.93963979598682,2.173998682107439,0,0
127,1563.5,1,18.52040948904901,2964.935304222565,492.3031373777633,101.50987654964106,499.4743344642876,0.8883039830242028,88.49279774992998,2.0944263161723855,0,0
128,1564.0,1,13.941827654375388,3095.137729817038,490.6313102606743,102.23874531135169,500.5209573739728,1.0282601857229205,83.27038136311505,1.7615851559889895,0,0
129,1564.5,1,16.956258308446074,3033.4423456443114,495.97429282780615,103.19262046031109,499.1070919403985,1.0577561287415953,94.29211697454099,1.959481857959446,0,0
130,1565.0,1,12.877954742791838,3107.96368850638,503.06944184954267,100.19627785077837,500.661478228812,1.1194042325572413,85.88629219261772,1.6482813242775003,0,0
131,1565.5,1,12.264611955396209,3040.6647326535394,495.7037204481603,97.91103730383733,499.9250538759221,0.9555433518413177,83.41547506989653,2.314495813182172,0,0
132,1566.0,1,11.314772775142927,2985.494662057233,491.2134401972119,97.40907707162552,502.0736816808171,1.3371060095573413,87.38995925066294,1.998560266279013,0,0
133,1566.5,1,13.964074104339693,3030.733701226202,501.54141548299793,100.21529984708322,499.80038596922867,0.8972018389169192,82.88976812078853,2.2828510135989744,0,0
134,1567.0,1,18.254823640207537,3021.122215977315,509.2055794722923,98.50906627523418,498.6201174283802,1.2255630727802718,94.4563666942706,2.0683050627687147,0,0
135,1567.5,1,15.645016842969811,3051.645056607535,503.00043978891927,103.04976231252238,499.447549881006,0.9579790590062877,81.87646325991129,1.7762378518006665,0,0
136,1568.0,1,16.397071418092388,3006.0210249953116,497.9104132844955,99.14638053694144,499.8877666202313,1.3006166180504921,96.22471880678464,2.1148975394784104,0,0
137,1568.5,1,20.987267951658126,3033.60368816021,512.5119209318632,95.6316595209892,501.62191587275083,0.8207289334078839,86.41718378121153,1.9096371694380347,0,0
138,1569.0,1,15.456870655181575,2968.8095308115335,500.36526503814065,101.07020944390013,499.50484266269734,0.6819868465312178,90.39981368824573,2.260340583598238,0,0
139,1569.5,1,14.441707771503827,3061.4335828010067,504.8291317873116,101.16651742199643,500.03786121079156,0.7384011912850738,88.33855542522032,1.8426821363949604,0,0
140,1570.0,1,15.464385532395934,3010.968992294891,503.20804577667553,101.0323090203701,499.4208966925722,0.8419574887821653,86.9460305302798,2.0538287803574424,0,0
141,1570.5,1,16.96431832972028,2985.5949253738167,505.8014304840493,99.3599517785756,500.8417342837999,0.8521725677840208,80.7909688801586,2.1942084830272806,0,0
142,1571.0,1,15.04646887679342,3016.884285504586,502.9267468732476,101.99975444095502,502.2046090730593,0.8259252232385037,84.38515020067126,2.0853676588600027,0,0
143,1571.5,1,15.65225947251093,3001.985725008185,491.15232524995577,100.17339108307614,498.5866187532576,1.2983953552493461,82.48491646237864,1.8830356995107354,0,0
144,1572.0,1,14.443145030370438,3112.0660896255963,495.7459071028424,98.48722219546693,500.3785458691455,0.6955932630399686,87.84523617559057,2.3031326068998426,0,0
145,1572.5,1,14.824851043295647,2991.72759915863,499.98297977350154,101.4583165431007,499.38946544672325,1.0178773944580028,80.63968854437323,1.8469749902372776,0,0
146,1573.0,1,17.94233718091176,3016.2294623300277,493.6481246869812,99.7104450315512,499.98556250642815,0.8938238298186383,82.22411799856027,2.000328033885307,0,0
147,1573.5,1,14.056452101559161,2903.2563933345696,502.0736870346267,100.90429199440892,498.53957210216817,0.6158651981421832,82.51628337314108,2.088639309239701,0,0
148,1574.0,1,15.619689161507207,3004.606899913179,503.01150639500304,97.33121207823264,502.2702318391831,0.7758719895164137,81.3031506067282,1.9313421617797877,0,0
149,1574.5,1,14.679525371253785,2956.8410247338593,489.1374654962396,97.78426573706184,500.3998376655549,0.9171925528702021,91.44725396525824,2.0201417094265284,0,0
150,1575.0,1,15.401728710869966,2967.502230490634,496.3433495540182,99.74601465996732,501.0241786953657,1.1510224288068323,88.91031085813276,2.1048064372124173,0,0
151,1575.5,1,13.214664112789563,3041.052182512514,511.81045786375694,99.78500245229776,500.66014235062835,1.196982197419046,79.636797571194,1.893983690792841,0,0
152,1576.0,1,15.39176549771236,2933.3093554411926,497.0780572140328,101.04862015127274,500.01490889357245,0.9688904685263384,72.83633256415571,1.9007021807010587,0,0
153,1576.5,1,14.948538063629083,3062.9382878285046,507.56320771722915,98.60153660229513,500.2969357510702,1.1391322811916804,91.83617049288205,1.8385931756576857,0,0
154,1577.0,1,16.853742717064222,3059.605183429765,497.6710042793519,99.63021732538775,500.12867357229095,1.1956192975399929,93.82090856207374,1.965269858790916,0,0
155,1577.5,1,14.414315466385775,3004.5184737406726,506.4029589669609,98.4774456168743,501.77993914419955,1.1701535668155991,82.196559995565,2.175649210291058,0,0
156,1578.0,1,17.075652954867774,3046.6717641034975,508.13409289828314,98.41432379704244,499.84656704832184,0.9520758713814697,94.2763446069042,1.9802541656120323,0,0
157,1578.5,1,17.84301689146494,2973.276739109518,496.3070713607652,98.47864254148706,498.1828363705617,0.8623676179412729,76.26350638082316,1.7075255522066848,0,0
158,1579.0,1,15.78990425449909,3120.504713200608,508.7236239760582,101.35985266234275,498.64095248855233,1.0509352880198506,84.3369983550757,2.3670265222044446,0,0
159,1579.5,1,15.279870851184466,2970.2381332608606,493.8954737035097,102.45646829647598,499.5896292060105,1.135945496162749,83.79278073964791,1.781300373282142,0,0
160,1580.0,1,15.531261019549824,3072.7160006001595,505.4151594635724,97.12568997419682,499.56259057470714,1.3162168003270032,88.27825837940206,2.081819658773466,0,0
161,1580.5,1,16.706748759034603,3038.346147346182,492.86336369019983,100.30107231190924,498.98519123074345,0.9151557737100474,90.58173639831679,1.9772299815310317,0,0
162,1581.0,1,14.796897450242897,3047.063123678299,497.8291689799949,100.42619319879182,499.6381694113935,0.7763527046719948,81.76232891901091,1.8866302254851104,0,0
163,1581.5,1,17.42965753721257,2957.2054565928593,506.0447013309754,98.84804732365193,500.09473301682084,0.9836360277320895,84.2574943229835,1.9931376613016791,0,0
164,1582.0,1,17.19017016716238,3056.280297189798,499.1969058415354,99.65457050155614,501.07023528311794,1.244879871613525,88.47751550542517,2.294505325259446,0,0
165,1582.5,1,15.263281213273574,3021.5456154556077,493.6741636016343,100.91973390739196,498.59788035277677,0.9735156311426673,93.710411698974,1.707220285833818,0,0
166,1583.0,1,14.19711817879568,3018.0677768235614,498.0211642354391,101.24182093353602,499.50692886460837,0.9392601755089384,84.91133492875011,1.5621463907335702,0,0
167,1583.5,1,17.616718713847945,3009.2174761729443,507.97681184452193,99.268014457194,500.9377400628576,0.9646972077487541,73.04075480220534,2.0164068255178584,0,0
168,1584.0,1,13.137325581965419,3009.660630845843,498.9260238937325,99.89802797792801,501.17007953456266,1.0039971213498784,88.7679788392604,1.9076520063017504,0,0
169,1584.5,1,13.836152922013994,3011.061621637822,491.86488160385863,101.60884514794316,499.83183111104955,0.6913127869565507,82.51971495364613,2.41753461805908,0,0
170,1585.0,1,12.722143708019404,2995.646414823529,503.4575601189565,98.156662097261,499.19883453142506,0.7892757844679731,79.89332938414005,1.4031265333000769,0,0
171,1585.5,1,13.951791757295467,3009.5122168355847,504.2003049767722,99.61068192003894,497.84403864316,0.9391123504942364,87.39203690232883,2.0655938709012993,0,0
172,1586.0,1,17.247367541333954,2989.436139696014,505.19441587457766,99.07973369517713,499.2367362588894,0.8348781474396405,95.03036776661249,2.1734253946995805,0,0
173,1586.5,1,16.069144362587064,2896.4545545583683,498.80513211991587,99.31916711694686,500.52975062594606,1.4457607890779096,87.96070533876122,1.939875239350552,0,0
